event_id,entity_type,entity_id,customer_id,event_type,amount,currency,timestamp,metadata
evt_3db4fe53f9d646b1,payment,pay_398cde0fd98340b2,cust_68b0cd2a60874b50,payment.authorized,19999,INR,2026-08-06T22:10:11.788527,{}
evt_3cba95a046224322,payment,pay_398cde0fd98340b2,cust_68b0cd2a60874b50,payment.captured,19999,INR,2026-08-06T22:10:14.788527,{}
evt_b13284c7c2a946c4,payment,pay_f9233c66c5eb4360,cust_63bfcdbc81f34a89,payment.created,999,INR,2026-08-06T23:51:00.788527,{}
evt_559bb3e30b8e48c9,payment,pay_f9233c66c5eb4360,cust_63bfcdbc81f34a89,payment.authorized,999,INR,2026-08-06T23:51:04.788527,{}
evt_4b0bd13ebaf14f65,payment,pay_f9233c66c5eb4360,cust_63bfcdbc81f34a89,payment.captured,999,INR,2026-08-06T23:51:08.788527,{}
evt_b1728f3d69164b7e,checkout,chk_efd2bc7d52c74a22,cust_128887ede58a42fd,checkout.created,499,INR,2026-08-07T06:09:28.788527,{}
evt_81dad2bac55c4c61,checkout,chk_efd2bc7d52c74a22,cust_128887ede58a42fd,checkout.completed,499,INR,2026-08-07T06:10:15.788527,{}
evt_b2314768e67c4de1,subscription,sub_ab17ab58afc248af,cust_9869eceec96f4583,subscription.created,4999,INR,2026-08-07T06:32:56.788527,"{""plan"": ""plan_business""}"
evt_13af7f6372314852,payment,pay_7fb00a49bd7f4953,cust_e36f4ff2aaeb4ed2,payment.created,2499,INR,2026-08-07T07:10:06.788527,{}
evt_105f02de06e14e79,payment,pay_7fb00a49bd7f4953,cust_e36f4ff2aaeb4ed2,payment.failed,2499,INR,2026-08-07T07:10:40.788527,"{""reason"": ""account_closed""}"
evt_b5e41ff297d54649,payment,pay_fb9693cba83c41b2,cust_ea712f4dcfe94f6a,payment.created,499,INR,2026-08-07T08:38:54.788527,{}
evt_ea41147ea7da4b42,payment,pay_fb9693cba83c41b2,cust_ea712f4dcfe94f6a,payment.failed,499,INR,2026-08-07T08:39:39.788527,"{""reason"": ""insufficient_funds""}"
evt_88d078d178c14d64,subscription,sub_b655cc9918e04ac7,cust_c90bac92129b4d26,subscription.created,4999,INR,2026-08-07T21:00:24.788527,"{""plan"": ""plan_business""}"
evt_58347283e1c04a61,checkout,chk_a3ac504fffd541be,cust_51e06e8e8ca8476a,checkout.created,4999,INR,2026-08-07T22:03:01.788527,{}
evt_7a431d4df1744634,checkout,chk_a3ac504fffd541be,cust_51e06e8e8ca8476a,checkout.abandoned,4999,INR,2026-08-07T22:31:01.788527,{}
evt_10b68d9987ab452f,checkout,chk_d8b6e9dc28684798,cust_d858520b91764b98,checkout.created,9999,INR,2026-08-08T03:16:37.788527,{}
evt_7ab851437b9b45ed,checkout,chk_d8b6e9dc28684798,cust_d858520b91764b98,checkout.completed,9999,INR,2026-08-08T03:18:34.788527,{}
evt_6bdc9e656bdf4822,checkout,chk_025825a9c3484f71,cust_97fafd32383e419a,checkout.created,4999,INR,2026-08-08T03:23:38.788527,{}
evt_4e15b624226941a5,checkout,chk_025825a9c3484f71,cust_97fafd32383e419a,checkout.completed,4999,INR,2026-08-08T03:24:57.788527,{}
evt_2f8871b9253b4c6a,payment,pay_8883fef1da524974,cust_4a3f1bbdb33544c6,payment.created,1499,INR,2026-08-08T04:00:09.788527,{}
evt_be2046ae1a4644f5,payment,pay_8883fef1da524974,cust_4a3f1bbdb33544c6,payment.authorized,1499,INR,2026-08-08T04:00:18.788527,{}
evt_a074ea4657e4420c,payment,pay_8883fef1da524974,cust_4a3f1bbdb33544c6,payment.captured,1499,INR,2026-08-08T04:00:23.788527,{}
evt_50643b8f32714c23,checkout,chk_234d811bf1d24507,cust_ea0115a30b1748f1,checkout.created,499,INR,2026-08-08T06:25:02.788527,{}
evt_b4f1de95f9dd461f,checkout,chk_234d811bf1d24507,cust_ea0115a30b1748f1,checkout.abandoned,499,INR,2026-08-08T06:36:02.788527,{}
evt_385c6edef52d4e85,checkout,chk_e2bdcb467dd64861,cust_68b0cd2a60874b50,checkout.created,2499,INR,2026-08-08T10:28:23.788527,{}
evt_8b4dd4fba7074b57,checkout,chk_e2bdcb467dd64861,cust_68b0cd2a60874b50,checkout.abandoned,2499,INR,2026-08-08T10:55:23.788527,{}
evt_0477089d208b4f5b,payment,pay_50e75686505141e4,cust_f4fa33d4c771491c,payment.created,4999,INR,2026-08-08T11:05:03.788527,{}
evt_1a3ebdea94094819,payment,pay_50e75686505141e4,cust_f4fa33d4c771491c,payment.failed,4999,INR,2026-08-08T11:06:03.788527,"{""reason"": ""insufficient_funds""}"
evt_6000fc852cac43e0,payment,pay_67c0f51282e7417d,cust_ea576ff1540448d8,payment.created,1499,INR,2026-08-08T11:40:18.788527,{}
evt_a5169c8f41794921,payment,pay_67c0f51282e7417d,cust_ea576ff1540448d8,payment.authorized,1499,INR,2026-08-08T11:40:20.788527,{}
evt_3db7b392589c4c4c,payment,pay_67c0f51282e7417d,cust_ea576ff1540448d8,payment.captured,1499,INR,2026-08-08T11:40:23.788527,{}
evt_e99650e3b355415e,payment,pay_444afc56110447d7,cust_621b40fa868d4c92,payment.created,1499,INR,2026-08-08T12:47:06.788527,{}
evt_194d1a8022184e63,payment,pay_444afc56110447d7,cust_621b40fa868d4c92,payment.authorized,1499,INR,2026-08-08T12:47:13.788527,{}
evt_eb99b50f07a24037,payment,pay_444afc56110447d7,cust_621b40fa868d4c92,payment.captured,1499,INR,2026-08-08T12:47:14.788527,{}
evt_87f3c6768e344f28,checkout,chk_c3a688e398094ef4,cust_e0e0dd5c13ed4e86,checkout.created,2499,INR,2026-08-08T20:25:25.788527,{}
evt_279ff1aed9cb4509,checkout,chk_c3a688e398094ef4,cust_e0e0dd5c13ed4e86,checkout.abandoned,2499,INR,2026-08-08T20:38:25.788527,{}
evt_a314f037699d4893,payment,pay_64726596190c40fc,cust_9439d2d3c2d04c83,payment.created,999,INR,2026-08-08T23:36:43.788527,{}
evt_2900b24b594345d6,payment,pay_64726596190c40fc,cust_9439d2d3c2d04c83,payment.failed,999,INR,2026-08-08T23:37:05.788527,"{""reason"": ""bank_timeout""}"
evt_6569bc1c87ac481c,subscription,sub_befd644b9c2641ff,cust_8d46cc1c22de4cd6,subscription.created,1499,INR,2026-08-09T00:40:46.788527,"{""plan"": ""plan_pro""}"
evt_0a47d0c4ed584b19,subscription,sub_44899a81de9f4418,cust_51e06e8e8ca8476a,subscription.pending,4999,INR,2026-08-09T01:13:45.788527,"{""reason"": ""card_declined""}"
evt_95ca57a1cf1d413d,payment,pay_6820acedf39940f7,cust_97afc4425b8845d4,payment.created,499,INR,2026-08-09T03:40:40.788527,{}
evt_2fe82e20e9164b02,payment,pay_6820acedf39940f7,cust_97afc4425b8845d4,payment.failed,499,INR,2026-08-09T03:41:28.788527,"{""reason"": ""bank_timeout""}"
evt_3064344c58cb403b,subscription,sub_6d9ed5b60c0840b9,cust_f4fa33d4c771491c,subscription.created,499,INR,2026-08-09T07:08:45.788527,"{""plan"": ""plan_basic""}"
evt_01dcd47c81a446db,checkout,chk_483e4bbff3d9414a,cust_dedb88e4246f450a,checkout.created,999,INR,2026-08-09T10:12:37.788527,{}
evt_76c2c3332ed946d6,payment,pay_e3de3f80be6747fb,cust_00180c8cc6e741c5,payment.created,499,INR,2026-08-09T10:19:52.788527,{}
evt_b95f830834014365,payment,pay_e3de3f80be6747fb,cust_00180c8cc6e741c5,payment.failed,499,INR,2026-08-09T10:20:27.788527,"{""reason"": ""account_closed""}"
evt_2704cd126dc94318,checkout,chk_483e4bbff3d9414a,cust_dedb88e4246f450a,checkout.abandoned,999,INR,2026-08-09T10:31:37.788527,{}
evt_dabfd45a82054c27,subscription,sub_3af9ba8141c44bc3,cust_e7a49d9fe4654ddb,subscription.created,499,INR,2026-08-09T12:01:16.788527,"{""plan"": ""plan_basic""}"
evt_24aa6da88bc84c0a,checkout,chk_9cfda366d0884011,cust_c5a7a49d0f944889,checkout.created,499,INR,2026-08-09T15:34:16.788527,{}
evt_c25bb8e98ac246a7,checkout,chk_9cfda366d0884011,cust_c5a7a49d0f944889,checkout.completed,499,INR,2026-08-09T15:35:35.788527,{}
evt_c5f767cda5d14cdc,subscription,sub_913def38ea0f4f3c,cust_8c792f3cf57b42b9,subscription.created,4999,INR,2026-08-09T19:37:43.788527,"{""plan"": ""plan_business""}"
evt_350cee3e61f241a4,subscription,sub_ffe6281bef9e4ec9,cust_e1f063bc7ce1418e,subscription.created,4999,INR,2026-08-09T19:46:15.788527,"{""plan"": ""plan_business""}"
evt_596de8abb625492a,checkout,chk_d5aa43528aa64ee4,cust_cff3af5eb2dc438a,checkout.created,999,INR,2026-08-09T22:05:05.788527,{}
evt_093a32283bb94dfe,checkout,chk_d5aa43528aa64ee4,cust_cff3af5eb2dc438a,checkout.completed,999,INR,2026-08-09T22:05:55.788527,{}
evt_82d2c758505a4324,checkout,chk_ca8ae634e1b447db,cust_21822ad9691942ac,checkout.created,1499,INR,2026-08-09T23:42:11.788527,{}
evt_ae79ed271a994e3b,checkout,chk_ca8ae634e1b447db,cust_21822ad9691942ac,checkout.completed,1499,INR,2026-08-09T23:42:41.788527,{}
evt_90d7a55c04dc434b,checkout,chk_5f311925e9584c57,cust_ea0115a30b1748f1,checkout.created,999,INR,2026-08-10T12:41:06.788527,{}
evt_2d69d89470ef471c,checkout,chk_5f311925e9584c57,cust_ea0115a30b1748f1,checkout.completed,999,INR,2026-08-10T12:42:10.788527,{}
evt_c28bb665334544ab,payment,pay_6efad8e001884ac9,cust_fb4e9a92aeb542ff,payment.created,999,INR,2026-08-10T13:06:13.788527,{}
evt_226785c1b92f4108,payment,pay_6efad8e001884ac9,cust_fb4e9a92aeb542ff,payment.failed,999,INR,2026-08-10T13:07:02.788527,"{""reason"": ""gateway_failure""}"
evt_45bf4256a5ba42b5,subscription,sub_9916df487a614027,cust_2022604ccef64b86,subscription.created,1499,INR,2026-08-10T14:31:04.788527,"{""plan"": ""plan_pro""}"
evt_de9f32b207de4bdb,subscription,sub_b87f533b8378461f,cust_17d5cf7732f74583,subscription.created,499,INR,2026-08-10T16:06:08.788527,"{""plan"": ""plan_basic""}"
evt_e7e33cbeb2c0422d,payment,pay_cccca55552a14527,cust_82559b82a8b240bb,payment.created,9999,INR,2026-08-10T17:39:51.788527,{}
evt_c10b193d9c4543d6,payment,pay_cccca55552a14527,cust_82559b82a8b240bb,payment.failed,9999,INR,2026-08-10T17:40:33.788527,"{""reason"": ""bank_timeout""}"
evt_8c470c5402c24f5d,checkout,chk_2ca4780238114029,cust_fb4e9a92aeb542ff,checkout.created,19999,INR,2026-08-10T18:33:08.788527,{}
evt_a2b195d6b88745fe,payment,pay_b8468b19aa1a4c21,cust_ca5aab22db5343d9,payment.created,999,INR,2026-08-10T18:51:44.788527,{}
evt_d5ea0af0d1e04ea2,payment,pay_b8468b19aa1a4c21,cust_ca5aab22db5343d9,payment.failed,999,INR,2026-08-10T18:52:38.788527,"{""reason"": ""expired_card""}"
evt_40ffa869af0a41da,checkout,chk_2ca4780238114029,cust_fb4e9a92aeb542ff,checkout.abandoned,19999,INR,2026-08-10T18:55:08.788527,{}
evt_2963426c9e424127,checkout,chk_13e50506570c432e,cust_6cb7c45b578e4994,checkout.created,2499,INR,2026-08-10T20:31:25.788527,{}
evt_abb396510f764cb4,subscription,sub_e12e1a86bb4e4119,cust_bada2daed92440e9,subscription.created,1499,INR,2026-08-10T20:45:29.788527,"{""plan"": ""plan_pro""}"
evt_00f8038c15ed43c0,checkout,chk_13e50506570c432e,cust_6cb7c45b578e4994,checkout.abandoned,2499,INR,2026-08-10T20:47:25.788527,{}
evt_8eecfd0df7394b70,payment,pay_3be1403fb6c5441f,cust_5c7d96fbf609402b,payment.created,1499,INR,2026-08-11T00:03:19.788527,{}
evt_e6188a7676684e76,payment,pay_3be1403fb6c5441f,cust_5c7d96fbf609402b,payment.authorized,1499,INR,2026-08-11T00:03:25.788527,{}
evt_0eb181b311a04eb5,payment,pay_3be1403fb6c5441f,cust_5c7d96fbf609402b,payment.captured,1499,INR,2026-08-11T00:03:29.788527,{}
evt_173cb02afe094a79,payment,pay_4e646dc8f55d4dd9,cust_dedb88e4246f450a,payment.created,4999,INR,2026-08-11T01:59:31.788527,{}
evt_23b8966a84ee48ae,payment,pay_4e646dc8f55d4dd9,cust_dedb88e4246f450a,payment.authorized,4999,INR,2026-08-11T01:59:37.788527,{}
evt_d3cf7ac2b15a4084,payment,pay_4e646dc8f55d4dd9,cust_dedb88e4246f450a,payment.captured,4999,INR,2026-08-11T01:59:41.788527,{}
evt_f0426ce500444ac8,payment,pay_80105da22b7d4d6e,cust_3af15789a9c1437e,payment.created,1499,INR,2026-08-11T02:42:23.788527,{}
evt_56adebab7fbe4292,payment,pay_80105da22b7d4d6e,cust_3af15789a9c1437e,payment.authorized,1499,INR,2026-08-11T02:42:32.788527,{}
evt_8d2bc7b25c0644fd,payment,pay_80105da22b7d4d6e,cust_3af15789a9c1437e,payment.captured,1499,INR,2026-08-11T02:42:34.788527,{}
evt_7dbd8cc706e545b4,checkout,chk_0751116aa3134e28,cust_d58a9c3e580e4c22,checkout.created,9999,INR,2026-08-11T06:39:03.788527,{}
evt_e22270025d6d4221,checkout,chk_0751116aa3134e28,cust_d58a9c3e580e4c22,checkout.abandoned,9999,INR,2026-08-11T06:55:03.788527,{}
evt_b6ef2f7ba0404518,payment,pay_e8e8807427774dee,cust_d601a43a51a642cf,payment.created,19999,INR,2026-08-11T09:04:46.788527,{}
evt_48cfc91283654703,payment,pay_e8e8807427774dee,cust_d601a43a51a642cf,payment.failed,19999,INR,2026-08-11T09:04:59.788527,"{""reason"": ""customer_dispute""}"
evt_f9958ec3156c44ef,subscription,sub_0f2417ee94bd491d,cust_b4d4044fa3c74933,subscription.created,499,INR,2026-08-11T10:26:42.788527,"{""plan"": ""plan_basic""}"
evt_3f197186f1394e1d,checkout,chk_1513aee308a84f80,cust_cff3af5eb2dc438a,checkout.created,9999,INR,2026-08-11T11:06:51.788527,{}
evt_7af3505087684944,checkout,chk_1513aee308a84f80,cust_cff3af5eb2dc438a,checkout.completed,9999,INR,2026-08-11T11:08:11.788527,{}
evt_77f12b2d1351447f,payment,pay_3a5c1139cb044d4d,cust_8426b2a6834e4e3b,payment.created,499,INR,2026-08-11T11:26:28.788527,{}
evt_6c122d4483734a71,payment,pay_3a5c1139cb044d4d,cust_8426b2a6834e4e3b,payment.authorized,499,INR,2026-08-11T11:26:36.788527,{}
evt_f91469408bff4fe0,payment,pay_3a5c1139cb044d4d,cust_8426b2a6834e4e3b,payment.captured,499,INR,2026-08-11T11:26:40.788527,{}
evt_989044a608fe45cc,checkout,chk_eac26277df7949d9,cust_180b1bd629c54988,checkout.created,1499,INR,2026-08-11T17:57:56.788527,{}
evt_e92da74fe18a4a9c,checkout,chk_eac26277df7949d9,cust_180b1bd629c54988,checkout.completed,1499,INR,2026-08-11T17:59:31.788527,{}
evt_cbf1269885a045e9,payment,pay_7dcfc3c89dcd46cd,cust_783cfaccb48b428f,payment.created,2499,INR,2026-08-11T18:27:43.788527,{}
evt_0d1bdf03b30c46aa,payment,pay_7dcfc3c89dcd46cd,cust_783cfaccb48b428f,payment.failed,2499,INR,2026-08-11T18:28:39.788527,"{""reason"": ""invalid_payment_method""}"
evt_d3f4c5e4af9847f0,payment,pay_0404917b6b334360,cust_8c792f3cf57b42b9,payment.created,19999,INR,2026-08-11T18:51:52.788527,{}
evt_092e6071b8ed4800,payment,pay_0404917b6b334360,cust_8c792f3cf57b42b9,payment.failed,19999,INR,2026-08-11T18:52:11.788527,"{""reason"": ""network_error""}"
evt_a95108bef45843bf,payment,pay_dc7c4066706942ea,cust_0decee9389ad40e6,payment.created,4999,INR,2026-08-11T19:16:06.788527,{}
evt_8b9e5b52031446b1,payment,pay_dc7c4066706942ea,cust_0decee9389ad40e6,payment.authorized,4999,INR,2026-08-11T19:16:13.788527,{}
evt_481c0f4195094a2c,payment,pay_dc7c4066706942ea,cust_0decee9389ad40e6,payment.captured,4999,INR,2026-08-11T19:16:14.788527,{}
evt_51843f9dc22b46d5,payment,pay_a71d763d7753499b,cust_783cfaccb48b428f,payment.created,499,INR,2026-08-11T19:27:33.788527,{}
evt_15460f65f3bb4925,payment,pay_a71d763d7753499b,cust_783cfaccb48b428f,payment.failed,499,INR,2026-08-11T19:28:27.788527,"{""reason"": ""bank_timeout""}"
evt_c42d2b32dfe5458a,payment,pay_c407d96f61214f34,cust_4a3f1bbdb33544c6,payment.created,499,INR,2026-08-11T21:22:19.788527,{}
evt_7d9da11a2b474f28,payment,pay_c407d96f61214f34,cust_4a3f1bbdb33544c6,payment.failed,499,INR,2026-08-11T21:23:09.788527,"{""reason"": ""suspected_fraud""}"
evt_9ffdaa3a93994c2f,subscription,sub_9d90b757ac0d4bcb,cust_fa04fc20c4304c6f,subscription.created,1499,INR,2026-08-11T21:32:32.788527,"{""plan"": ""plan_pro""}"
evt_ee1376655fdd4b0c,checkout,chk_a64d1852d6034b7f,cust_d2c42d5b7ed84845,checkout.created,499,INR,2026-08-11T23:56:14.788527,{}
evt_da46758870c74f62,checkout,chk_a64d1852d6034b7f,cust_d2c42d5b7ed84845,checkout.abandoned,499,INR,2026-08-12T00:13:14.788527,{}
evt_24f36affbadf4f24,payment,pay_b7ca5622749a45c0,cust_87be90a2f9f24991,payment.created,1499,INR,2026-08-12T03:03:19.788527,{}
evt_986cde3477d24b24,payment,pay_b7ca5622749a45c0,cust_87be90a2f9f24991,payment.authorized,1499,INR,2026-08-12T03:03:27.788527,{}
evt_4cca01014d4f49c4,payment,pay_b7ca5622749a45c0,cust_87be90a2f9f24991,payment.captured,1499,INR,2026-08-12T03:03:32.788527,{}
evt_22dbb3bee18b47cb,payment,pay_d1cdde3a806d4f52,cust_5c7d96fbf609402b,payment.created,2499,INR,2026-08-12T06:51:40.788527,{}
evt_b432cfad986b42a8,payment,pay_d1cdde3a806d4f52,cust_5c7d96fbf609402b,payment.authorized,2499,INR,2026-08-12T06:51:42.788527,{}
evt_f05bf515965d48e1,payment,pay_d1cdde3a806d4f52,cust_5c7d96fbf609402b,payment.captured,2499,INR,2026-08-12T06:51:47.788527,{}
evt_c734d6febdb74179,checkout,chk_ef63b9affb564c62,cust_3436a29073f646a0,checkout.created,19999,INR,2026-08-12T07:37:31.788527,{}
evt_00356088915b402a,checkout,chk_ef63b9affb564c62,cust_3436a29073f646a0,checkout.completed,19999,INR,2026-08-12T07:39:28.788527,{}
evt_05fa3e4ed90b48f8,payment,pay_22c2a1629f804a52,cust_2d27e3977a0a4974,payment.created,999,INR,2026-08-12T08:23:07.788527,{}
evt_1ad62895893240a2,payment,pay_22c2a1629f804a52,cust_2d27e3977a0a4974,payment.authorized,999,INR,2026-08-12T08:23:14.788527,{}
evt_c27a1e34213448a1,payment,pay_22c2a1629f804a52,cust_2d27e3977a0a4974,payment.captured,999,INR,2026-08-12T08:23:15.788527,{}
evt_cfddbb72c7a34721,payment,pay_38d0425e4f5e4d85,cust_fb4e9a92aeb542ff,payment.created,1499,INR,2026-08-12T10:44:48.788527,{}
evt_3ecefa3aef09451b,payment,pay_38d0425e4f5e4d85,cust_fb4e9a92aeb542ff,payment.failed,1499,INR,2026-08-12T10:45:23.788527,"{""reason"": ""card_declined""}"
evt_918e915fad624a50,subscription,sub_4fde57e0468b4c2b,cust_34b982c2e8264313,subscription.created,499,INR,2026-08-12T13:45:01.788527,"{""plan"": ""plan_basic""}"
evt_61649c9c200f46e8,payment,pay_079d207c3b644dd2,cust_0e03bed9d89645d0,payment.created,2499,INR,2026-08-12T15:33:20.788527,{}
evt_6cdb296a178a4925,payment,pay_079d207c3b644dd2,cust_0e03bed9d89645d0,payment.authorized,2499,INR,2026-08-12T15:33:23.788527,{}
evt_ed2d87eea27644f9,payment,pay_079d207c3b644dd2,cust_0e03bed9d89645d0,payment.captured,2499,INR,2026-08-12T15:33:24.788527,{}
evt_f6509f44e54e4aef,payment,pay_a7e224b181af4e7c,cust_82559b82a8b240bb,payment.created,4999,INR,2026-08-12T16:18:25.788527,{}
evt_8e8f84c1614e4ead,payment,pay_a7e224b181af4e7c,cust_82559b82a8b240bb,payment.failed,4999,INR,2026-08-12T16:18:57.788527,"{""reason"": ""insufficient_funds""}"
evt_70d9d9f329754da3,checkout,chk_c6b22a95ed174843,cust_6537b2a991364bd3,checkout.created,4999,INR,2026-08-12T17:36:54.788527,{}
evt_7cc95601f0f649be,checkout,chk_c6b22a95ed174843,cust_6537b2a991364bd3,checkout.abandoned,4999,INR,2026-08-12T18:03:54.788527,{}
evt_69b63edddd0e4c2b,subscription,sub_6b9434f12c8c480d,cust_2d27e3977a0a4974,subscription.created,1499,INR,2026-08-12T22:31:31.788527,"{""plan"": ""plan_pro""}"
evt_27c7a8aaff69480a,payment,pay_fe59e6178b1f494c,cust_441b3f6e01e34c1a,payment.created,499,INR,2026-08-13T00:37:37.788527,{}
evt_09c5e09594134da9,payment,pay_fe59e6178b1f494c,cust_441b3f6e01e34c1a,payment.authorized,499,INR,2026-08-13T00:37:46.788527,{}
evt_d599bfccc6174c75,payment,pay_fe59e6178b1f494c,cust_441b3f6e01e34c1a,payment.captured,499,INR,2026-08-13T00:37:48.788527,{}
evt_b32755c40d2348eb,payment,pay_226ebd7c6e224e7f,cust_0decee9389ad40e6,payment.created,9999,INR,2026-08-13T01:59:13.788527,{}
evt_ecf3befeb97f43d7,payment,pay_226ebd7c6e224e7f,cust_0decee9389ad40e6,payment.failed,9999,INR,2026-08-13T01:59:44.788527,"{""reason"": ""account_closed""}"
evt_0df0507debf9431a,payment,pay_e63d2f3dbeef4102,cust_783cfaccb48b428f,payment.created,2499,INR,2026-08-13T02:45:52.788527,{}
evt_68f0481bf6d242ef,payment,pay_e63d2f3dbeef4102,cust_783cfaccb48b428f,payment.authorized,2499,INR,2026-08-13T02:46:00.788527,{}
evt_8bf13471545b4dbd,payment,pay_e63d2f3dbeef4102,cust_783cfaccb48b428f,payment.captured,2499,INR,2026-08-13T02:46:01.788527,{}
evt_9da6ab7768d14732,subscription,sub_b8125330699e440b,cust_cf371e95411c46aa,subscription.created,1499,INR,2026-08-13T02:57:29.788527,"{""plan"": ""plan_pro""}"
evt_0f1f561eb1b6462c,payment,pay_11578021db73444f,cust_0425780fa78643aa,payment.created,9999,INR,2026-08-13T05:39:23.788527,{}
evt_4b124084c21c4498,payment,pay_11578021db73444f,cust_0425780fa78643aa,payment.failed,9999,INR,2026-08-13T05:40:05.788527,"{""reason"": ""insufficient_funds""}"
evt_c56a920ac3164f26,subscription,sub_323f8f004a9846b5,cust_83f6a4d4c15d4ed1,subscription.created,1499,INR,2026-08-13T09:05:55.788527,"{""plan"": ""plan_pro""}"
evt_edc5eadcb6224a30,subscription,sub_5740ae8e01c64a14,cust_8da17a1e673b4190,subscription.created,4999,INR,2026-08-13T09:18:17.788527,"{""plan"": ""plan_business""}"
evt_9cb3d4c919734151,checkout,chk_b53932ca67804e41,cust_e7a49d9fe4654ddb,checkout.created,9999,INR,2026-08-13T12:04:58.788527,{}
evt_3477dbe1826a4d64,checkout,chk_b53932ca67804e41,cust_e7a49d9fe4654ddb,checkout.completed,9999,INR,2026-08-13T12:06:28.788527,{}
evt_c5b6f2368e044be4,checkout,chk_ad04e564ed7e4b68,cust_f75d32bf52ec4cf5,checkout.created,19999,INR,2026-08-13T12:07:28.788527,{}
evt_e21cf99cdf2c4241,checkout,chk_ad04e564ed7e4b68,cust_f75d32bf52ec4cf5,checkout.completed,19999,INR,2026-08-13T12:09:05.788527,{}
evt_8df66508362b4eff,payment,pay_b4caa193053640c1,cust_2673cf5c72eb4eea,payment.created,2499,INR,2026-08-13T13:12:08.788527,{}
evt_c518585464b7493a,payment,pay_b4caa193053640c1,cust_2673cf5c72eb4eea,payment.authorized,2499,INR,2026-08-13T13:12:18.788527,{}
evt_a67d4f9a474b41b8,payment,pay_b4caa193053640c1,cust_2673cf5c72eb4eea,payment.captured,2499,INR,2026-08-13T13:12:22.788527,{}
evt_a955253d4f0e4535,checkout,chk_6a41e72548714f4d,cust_97afc4425b8845d4,checkout.created,4999,INR,2026-08-13T16:32:53.788527,{}
evt_21d29e3e1e12412a,checkout,chk_6a41e72548714f4d,cust_97afc4425b8845d4,checkout.completed,4999,INR,2026-08-13T16:34:26.788527,{}
evt_f453cb0c1d324d4a,subscription,sub_630b82d0c27040c3,cust_ea0115a30b1748f1,subscription.created,4999,INR,2026-08-13T16:50:08.788527,"{""plan"": ""plan_business""}"
evt_c2e100120e824af8,checkout,chk_b3eb828205644412,cust_17d5cf7732f74583,checkout.created,2499,INR,2026-08-13T17:18:31.788527,{}
evt_d72a7d153ff14d3f,checkout,chk_b3eb828205644412,cust_17d5cf7732f74583,checkout.completed,2499,INR,2026-08-13T17:19:29.788527,{}
evt_a297399019274061,payment,pay_3a581667f5f247d2,cust_9d2630da49044414,payment.created,1499,INR,2026-08-13T18:02:08.788527,{}
evt_fd33ea2ec40041d2,payment,pay_3a581667f5f247d2,cust_9d2630da49044414,payment.authorized,1499,INR,2026-08-13T18:02:15.788527,{}
evt_4a2fdb7a31184686,payment,pay_3a581667f5f247d2,cust_9d2630da49044414,payment.captured,1499,INR,2026-08-13T18:02:19.788527,{}
evt_f5ccb92dca254161,subscription,sub_690c91168e2044c4,cust_4889ef6ccd83460e,subscription.created,4999,INR,2026-08-13T19:41:07.788527,"{""plan"": ""plan_business""}"
evt_0c5cbc67289b4983,checkout,chk_ecad5149947642cd,cust_f81c174802634e2b,checkout.created,999,INR,2026-08-13T22:43:40.788527,{}
evt_c52b7b8ed8f8470a,checkout,chk_ecad5149947642cd,cust_f81c174802634e2b,checkout.completed,999,INR,2026-08-13T22:44:35.788527,{}
evt_da3c10a1ab214757,subscription,sub_06700ae44d1f4bff,cust_441b3f6e01e34c1a,subscription.created,1499,INR,2026-08-13T23:07:18.788527,"{""plan"": ""plan_pro""}"
evt_0f47892b876b4cfb,payment,pay_dc662cd337d349a5,cust_ea0115a30b1748f1,payment.created,1499,INR,2026-08-14T02:51:03.788527,{}
evt_01e39bbc9a4c41e2,payment,pay_dc662cd337d349a5,cust_ea0115a30b1748f1,payment.authorized,1499,INR,2026-08-14T02:51:06.788527,{}
evt_16cefd50c3514e0b,payment,pay_dc662cd337d349a5,cust_ea0115a30b1748f1,payment.captured,1499,INR,2026-08-14T02:51:08.788527,{}
evt_55675749ba084688,checkout,chk_bd6ea83b9fe84070,cust_50ef51410b964f89,checkout.created,9999,INR,2026-08-14T03:41:08.788527,{}
evt_6e459c398fef448b,subscription,sub_850243a21579425c,cust_8c792f3cf57b42b9,subscription.pending,4999,INR,2026-08-14T03:41:18.788527,"{""reason"": ""insufficient_funds""}"
evt_720545446c094ac6,checkout,chk_bd6ea83b9fe84070,cust_50ef51410b964f89,checkout.completed,9999,INR,2026-08-14T03:41:46.788527,{}
evt_ebd69d9c2b664ff7,payment,pay_7be7ed336153409b,cust_4d5b67526ea94113,payment.created,9999,INR,2026-08-14T06:42:34.788527,{}
evt_21cf3dd222264d29,payment,pay_7be7ed336153409b,cust_4d5b67526ea94113,payment.failed,9999,INR,2026-08-14T06:43:34.788527,"{""reason"": ""card_declined""}"
evt_3e0747248d984b67,checkout,chk_34270cf625164d63,cust_9d2630da49044414,checkout.created,9999,INR,2026-08-14T15:41:23.788527,{}
evt_beaeed6ef7594494,payment,pay_398f65d3e64d4169,cust_e3452a1e8a8b45e6,payment.created,19999,INR,2026-08-14T15:51:01.788527,{}
evt_9787d1ab76d44437,payment,pay_398f65d3e64d4169,cust_e3452a1e8a8b45e6,payment.authorized,19999,INR,2026-08-14T15:51:07.788527,{}
